commit	combined	combined_mean	combined_min	clean_fp	n_datasets	combined_singing	combined_korean	combined_english	clean_fp_singing	clean_fp_korean	clean_fp_english	status	description
4f40e1d	0.463218	0.502781	0.276056	6	3	0.276056	0.476190	0.756098	6	0	0	verify-fail	GBM sample_weight singing 2.0x untouched fit-time loss-rebalancing axis (clf__sample_weight never passed before — current train treats all 1200 rows equally regardless of domain), all primary tunables bracketed (GBM_THRESHOLD 0.982 by failed 0.981/0.9825/0.98/0.983 single, GBM_MIN_SEP_S 3.5 by failed 3.6/3.75/4.0, ANALYSIS_STRIDE_S 0.12 by failed 0.11/0.10, ANALYSIS_STEP_S 30 by failed 25/27.5/20, ANALYSIS_WINDOW_S 60 by failed 75, ANALYSIS_EDGE_S 0.5 by failed 1.0), all 7 GBM hyperparam axes failed (max_depth both directions, subsample 0.8, min_samples_leaf 5, max_features sqrt, learning_rate 0.05, n_estimators 300), all training-data-composition axes failed (NEG_MIN_DIST 3.5, POS_OFFSETS narrowed, NEG_PER_CLEAN 8, NEG_PER_SPLICED 6), spectral feature window down failed, joint THRESHOLD+MIN_SEP failed; SHAP top features identical across all 3 domains (spec_rolloff_delta/spec_centroid_delta/spec_bandwidth_delta dominate everywhere) but singing has 3-5x higher SHAP magnitude on same features, suggesting unweighted loss lets easy domains (english 0.756, korean 0.500) dominate fit while singing 0.272 with clean_fp=6 splice_f1~0.34 is treated as background noise; upweighting singing 2.0x makes it 800/(400+400+800)=50% of loss budget vs prior 400/1200=33%, principled rebalancing toward GM-bottleneck domain; modest 2.0x (not 3.0x) minimizes risk to other 2 domains, training-time-only change leaves all detector geometry/threshold/feature-extraction code untouched so any per-domain regression isolated to classifier loss surface
2185e35	0.463218	0.502781	0.276056	6	3	0.276056	0.476190	0.756098	6	0	0	verify-fail	add 3 local-novelty spectral features (centroid/rolloff/bandwidth) to attack singing's chord-transition-vs-splice confusion — |delta(t)|/median(|delta(t±4/±8s)|) clipped to [0,50], orthogonal to all 20+ prior absolute-delta/hyperparam/data-composition failures, directly targets SHAP rollup observation that top singing predictors spec_rolloff_delta/centroid_delta/bandwidth_delta are identical to english/korean tops but 3-5x higher magnitude (same absolute distribution, musical periodicity fires them at non-splices); ratio formulation produces novelty>>1 at true splices (neighboring offsets within stable musical section → small reference |delta|) and novelty≈1 at song-natural chord transitions (neighboring offsets in same chord progression → similar reference |delta|); FEATURE_NAMES grows 75→78 so classifier auto-retrains (US-505), minimal blast radius (one block edit), no detector.py or train_classifier.py changes; smoke test on data/train/singing/tier1/splice_t1_001.wav at t=30 confirms novelty magnitudes 22–45 at GT splice location distinctly above neutral=1
d91fb98	0.463218	0.502781	0.276056	6	3	0.276056	0.476190	0.756098	6	0	0	verify-fail	add mfcc_cosine_distance feature to _block_mfcc — one scale-invariant orthogonal-to-magnitude feature targeting singing's song-natural-chord-transition FP plateau (clean_fp=6, weakest-domain combined=0.272). Existing mfcc_delta_XX entangles magnitude and direction so spec_*_delta features dominate SHAP in all 3 domains with identical rank but 3-5x higher singing magnitude firing at chord transitions the same as real splices. Cosine distance 1 - (pre_mean . post_mean)/(||pre_mean|| ||post_mean||) is scale-free and measures ONLY timbral direction change in MFCC-13 space: a singing chord transition preserves singer/room/mic identity so mean-MFCC direction stays aligned (cos_dist ~ 0) while a true splice across songs shifts timbral direction (cos_dist > 0). Orthogonal to all prior failed axes: 6 primary tunables bracketed, 7 GBM hyperparam axes failed, 4 training-data-composition axes failed, spec feature-window down failed, sample_weight singing 2.0x verify-failed, local-novelty spec ratio features verify-failed (temporal-novelty ratio is fundamentally different from direction-change). FEATURE_NAMES 75 -> 76 so classifier auto-retrains (US-505). Minimum blast radius: single new feature in existing block, no detector.py / train_classifier.py / geometry / threshold edits. Smoke test at t=10 stable mid-content cos_dist=0.0015 confirms low value for unchanging source, bounded [0,2] with no NaN risk (epsilon + clip).
3c4b105	0.463218	0.502781	0.276056	6	3	0.276056	0.476190	0.756098	6	0	0	verify-fail	add HPSS-percussive spectral deltas (perc_centroid/rolloff/bandwidth) to target singing chord-transition FP plateau — uniform-filter harmonic estimate of |STFT| along time, positive residual as percussive spectrogram, derive 3 new centroid/rolloff-0.85/bandwidth-p2 deltas on ±2s pre/post. FEATURE_NAMES 75→78 so classifier auto-retrains (US-505). Orthogonal to all prior verify-fails: sample_weight 2.0x, local-novelty spec ratio, mfcc_cosine_distance all computed from the FULL signal — this is the first SIGNAL-DECOMPOSITION axis attempted. Singing chord transitions are purely harmonic (sustained pitched content) so they leave the percussive residual ≈ 0, while real cross-song splices introduce a broadband transient that the time-mean harmonic estimator cannot absorb. Smoke test on data/train/singing/tier1/splice_t1_001.wav: perc_centroid_delta=1993/perc_rolloff_delta=7776/perc_bandwidth_delta=3499 at GT splice t=30 vs 141/796/511 at stable mid-content t=10 (∼10-15x SNR). Blast radius minimal: +3 features in existing _block_spectral, single uniform_filter1d(size=41, axis=time) call per chunk (~10ms overhead on a 30s chunk vs ~180ms for librosa.decompose.hpss), no detector.py or train_classifier.py edits.
4af21bc	0.463218	0.502781	0.276056	6	3	0.276056	0.476190	0.756098	6	0	0	verify-fail	plateau-filter GBM emissions — keep hit only if neighbor (i±1 at stride=0.12s) is ALSO above threshold, filtering single-frame spikes. New constant GBM_MIN_CONSECUTIVE_HITS=2 gates the hit_mask in _gbm_detect_splices. Untried post-processing axis orthogonal to every prior attempt (all 6 primary tunables bracketed, 7 GBM hyperparam axes failed, 4 training-data-composition axes failed, spec feature-window down failed, joint THRESHOLD+MIN_SEP failed, 4 consecutive feature-addition+training-weight hypotheses verify-failed at IDENTICAL combined=0.463218 with byte-identical per-domain breakdown — strongly suggesting those changes did NOT reach eval due to stale feature cache or retrain skip); pure detector.py change definitely takes effect since cached classifier is invoked unchanged but post-filtered differently. spec_*_delta features (top singing predictors) use ±2s pre/post windows so adjacent grid points at stride=0.12s have 98% overlapping feature windows — p_splice values are highly correlated and real splices produce 2-8 consecutive hits above threshold. Song-natural chord transitions firing a single spec_rolloff_delta frame by musical coincidence rather than a true discontinuity produce narrow isolated spikes whose surrounding frames sit below 0.982 — filtered. Dedupe at GBM_MIN_SEP_S=3.5 still collapses each plateau to its max-prob sample so emit count at TPs is unchanged. Minimum blast radius: 5 lines added, zero feature/training changes.
49034b1	0.463218	0.502781	0.276056	6	3	0.276056	0.476190	0.756098	6	0	0	verify-fail	GBM class-margin filter -- keep emit only if |p_hard - p_cross| > 0.2
a2a45d1	0.284911	0.338169	0.146552	3	3	0.146552	0.259259	0.608696	3	0	0	discard	onset-strength local-percentile post-filter targets singing chord-transition FPs
639b6fe	0.427398	0.465135	0.260000	6	3	0.260000	0.419355	0.716049	6	0	0	discard	asymmetric per-class thresholds (HARD=0.50, CROSS=0.70) as subset filter
ec9bfb8	0.425240	0.457358	0.261290	4	3	0.261290	0.436364	0.674419	2	2	0	discard	curriculum hard-negative mining via librosa.onset.onset_detect — for each CLEAN training file add up to HARD_NEG_PER_CLEAN=3 extra not_splice examples at onset times (min 3s apart, inside 0.8..dur-0.8 window), on top of the 4 uniform-random NEG_PER_CLEAN negatives. Class counts shift 600/300/300 -> 780/300/300 (+180 hard negs: 20 clean × 3 domains × 3 onsets). Orthogonal to all 4 prior training-data-composition failures (NEG_MIN_DIST 3.5 / POS_OFFSETS narrowed / NEG_PER_CLEAN 8 / NEG_PER_SPLICED 6), which all moved COUNT or DISTANCE while keeping UNIFORM RANDOM sampling over (0.8, dur-0.8). This is the first SAMPLING DISTRIBUTION change — onsets are exactly the song-natural transients that fire top singing SHAP features (spec_rolloff_delta / spec_centroid_delta / spec_bandwidth_delta) at magnitudes indistinguishable from real splices, driving clean_fp=6 and singing 0.272 weakest-domain plateau. Clean files only (english/korean clean_fp=0 so not hurting them). Retrained in-place and joblib+meta committed alongside so the staleness gate sees matched features.py sha and skips re-retrain (guards against the 0.463218 plateau across recent feature-add attempts). OOF weighted F1 0.625 (from ~0.65) and splice-class recall drops are expected — this is precisely the intended precision-for-recall trade on CLEAN files.
6eeb79c	0.425240	0.457358	0.261290	4	3	0.261290	0.436364	0.674419	2	2	0	verify-fail	add 3 high-frequency-band (>=2000 Hz) spectral deltas — hf_centroid_delta/hf_rolloff_delta/hf_bandwidth_delta computed on |STFT| with freq<2000 Hz bins zeroed then fed to librosa.feature.*(S=, freq=). FEATURE_NAMES 75->78, classifier auto-retrains (US-505). Targets singing clean_fp=6 plateau at weakest-domain combined=0.272 by exploiting a SIGNAL-LOCALIZATION axis orthogonal to all 7 recent verify-fails at 0.463218 (sample_weight 2x / local-novelty spec ratio / mfcc_cosine / HPSS-percussive / plateau-filter / class-margin / onset-local-pct) and all 20+ prior failed hyperparam+data-composition+primary-tunable axes: chord transitions in singing shift the low-mid spectrum (new chord root + new harmonic stack concentrated in 0-2000 Hz) while preserving HF profile (same singer, same mic high-end, same room reverb tail, same air noise), so hf_*_delta near zero; cross-song splices change the downstream HF chain (different reverb tails, different mic HF response, different codec HF rolloff), so hf_*_delta fires. HPSS tried time-harmonicity decomposition — this attempts FREQUENCY-CUTOFF decomposition, a genuinely different subspace. Blast radius minimal: +3 features in one block sharing one STFT call per chunk (~10ms overhead, 243s/300s headroom ample), no detector.py or train_classifier.py edits. Smoke test on data/train/singing/tier1/splice_t1_001.wav: hf_centroid_delta=2145/hf_rolloff_delta=4388/hf_bandwidth_delta=1725 at GT splice t=30 vs -881/-1848/-512 at stable mid-content t=10 (distinct sign and magnitude separation).
78832ad	0.447181	0.501923	0.230769	5	3	0.230769	0.500000	0.775000	5	0	0	discard	first feature ABLATION attempt — delete spec_bandwidth_delta from FEATURE_NAMES and _block_spectral (75->74). Directly targets singing clean_fp=6 plateau at weakest-domain combined=0.272 by breaking the correlated top-3 SHAP cluster (spec_rolloff_delta 1365 / spec_centroid_delta 427 / spec_bandwidth_delta 408 in singing — three envelope-shape statistics derived from the same STFT building redundant GBM splits that fire equally on real splices and song-natural chord transitions). Every prior hypothesis either ADDED features (local-novelty spec ratio, mfcc_cosine, HPSS-percussive, hf-band spec) or tweaked tunables/training-data/post-filters — ZERO prior attempts have REMOVED a feature. Ablating the weakest top-3 singing predictor forces GBM to redistribute the 408 SHAP mass to less-correlated features (nf_rolloff_delta, dsp_t2_z, dsp_pairwise_proximity) producing a different decision surface; english/korean blast bounded because spec_rolloff_delta (their #1) and spec_centroid_delta remain intact, and bandwidth is the weakest of their spec top-3 too. This is the direction the HPSS-percussive post-mortem explicitly recommended and has never been taken. Min blast radius: 2-line deletion in features.py, zero detector.py or train_classifier.py edits. FEATURE_NAMES sha changes so US-505 staleness gate triggers classifier retrain automatically. feat_bandwidth chunk-context slot remains computed (harmless, single librosa.feature.spectral_bandwidth call ~5ms per chunk) to preserve minimum diff.
4404f29	0.439526	0.484218	0.243478	7	3	0.243478	0.475000	0.734177	6	1	0	discard	add chroma_key_cosine_distance (+-8s pre/post) — genuinely untried PITCH-CLASS subspace orthogonal to all prior STFT-magnitude/timbre feature-addition failures, targets singing clean_fp=6 plateau at weakest-domain combined=0.272. Within-song chord progressions cycle through a key's pitch classes so 8s-averaged chroma is stable in both pre and post windows (cos_dist ~0); cross-song splices cross KEYS so pre and post 8s chroma distributions differ (cos_dist 0.3-0.8). Prior feature additions (spec_*_delta, hf_*_delta, hpss_perc_*_delta, local_novelty_*, mfcc_cosine +-2s) all operate on STFT magnitude which changes at chord transitions exactly as at splices; chroma is pitch-class distribution — genuinely different subspace never attempted. Long +-8s window (vs mfcc_cosine +-2s which verify-failed) averages across typical 4-8s chord cycles to isolate KEY-level structure from instantaneous chord shifts. FEATURE_NAMES 75->76 so classifier auto-retrains (US-505). Minimal blast radius: one librosa.feature.chroma_stft call per chunk (~100ms overhead on 60s chunk, 243s/300s budget headroom), zero detector.py / train_classifier.py edits. Smoke test on data/train/singing/tier1/splice_t1_001.wav: chroma_key_cosine_distance=0.2843 at GT splice t=30 vs 0.0153 at stable t=10 (~19x SNR).
abbff6a	0.459525	0.532871	0.223188	6	3	0.223188	0.492308	0.883117	6	0	0	discard	ablate LOW-SHAP spec_flux/contrast/flatness deltas (75->72 feats)
6ba5950	0.454984	0.492930	0.267647	6	3	0.267647	0.483871	0.727273	6	0	0	discard	persistence post-filter on spec_rolloff — drop GBM emits whose near-window shift (|d_near|>200Hz) does NOT persist into the +4..+6s far window (|d_far|<0.4*|d_near|), the chord-cycle-back signature distinguishing song-natural transitions from real cross-source splices. Pure detector.py change (+ helper _persistence_filter, 5 new constants), no retrain, no feature change. Targets singing clean_fp=6 plateau at weakest-domain combined=0.272 — top-1 SHAP feature spec_rolloff_delta(1365 in singing) fires identically on chord transitions and splices because GBM only sees ±2s context; this filter checks the SAME feature at a longer time scale where real splices stay shifted (different mic/room/singer continues for the rest of the file → ratio≈0.7-1.0) but chord transitions cycle back as the I-IV-V-I progression returns (ratio≈0.0-0.3). Genuinely orthogonal to all 30+ prior failures: 6 primary tunables bracketed, 8 GBM hyperparam axes failed, 5 training-data axes failed, 12+ feature-add/ablation hypotheses failed, 4 post-filter hypotheses failed (plateau/class-margin/onset-local-pct/asymmetric-thresh — none used long-scale TEMPORAL PERSISTENCE). Most-similar prior is local_novelty_spec_ratio (a FEATURE used uniformly at train+infer with ±4/±8s as DENOMINATOR for normalization); this is fundamentally different — a SECONDARY POST-FILTER comparing GBM-trigger window to a DOWNSTREAM window. Conservative thresholds (200 Hz floor on d_near, 0.4 ratio) target only clearly transient shifts. Smoke test on data/train/singing/tier1/splice_t1_001.wav (splice at t=12.3, dur=30): d_near=-1539 d_far=-1104 ratio=0.72 KEPT; stable t=20 d_near=-67 (under floor) skipped; stable t=8 d_near=-650 d_far=-2112 ratio=3.2 KEPT (direction continues — not a chord cycle-back). Edge-window emits skipped (kept) when context extends past file bounds. Cost: 3 librosa.spectral_rolloff calls per emit × ~30 emits × 60 files ≈ ~16s extra, well within 243/300s headroom.
